Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Actor_Loss               Action_Bound_Loss        Adv_Mean                 Adv_Std                  
6450                     1.7658070041735967       26423296                 17.260510246021028       1000.0                   32                       8.77606201171875         1000.0003051757812       204                      3.5530956665752456e-05   -0.08588053286075592     0.003207569941878319     -4.504932803683914e-05   0.0026730764657258987    
6500                     1.7794276636838913       26628096                 17.639711825034944       1000.0                   32                       8.825417518615723        1000.0003051757812       204                      4.1700037400005385e-05   -0.10641346126794815     0.003122377907857299     -4.502681622398086e-05   0.002899657469242811     
6550                     1.793025524020195        26832896                 18.34480683337069        1000.0                   32                       8.963377952575684        1000.0003051757812       204                      3.2457617635373026e-05   -0.12470270693302155     0.003727005096152425     -0.0003325474972371012   0.0025939978659152985    
6600                     1.806645389397939        27037696                 18.49271040291069        1000.0                   32                       9.71031379699707         1000.0003051757812       204                      3.7407658965094015e-05   -0.07695861905813217     0.003542817197740078     0.000198248220840469     0.0027419431135058403    
6650                     1.8201856346262826       27242496                 17.884945106833698       1000.0                   32                       8.95753288269043         1000.0003051757812       204                      3.214300159015693e-05    -0.11901789903640747     0.00304411631077528      -0.00014468895096797496  0.0025436184369027615    
6700                     1.8337123450305728       27447296                 18.66861715348012        1000.0                   32                       8.8646240234375          1000.0003051757812       204                      3.5688208299688995e-05   -0.13074897229671478     0.003276117378845811     -3.7764253647765145e-05  0.0026768813841044903    
6750                     1.8473194877968895       27652096                 16.39275369158687        1000.0                   32                       8.480619430541992        1000.0003051757812       204                      3.6577559512807056e-05   -0.07308878749608994     0.0043477704748511314    9.526749636279419e-05    0.0027305991388857365    
6800                     1.8609749039676455       27856896                 14.232229817840247       1000.0                   32                       8.41733455657959         1000.0003051757812       204                      3.5112294426653534e-05   -0.09149542450904846     0.003995632752776146     -9.99934709398076e-05    0.0026524076238274574    
6850                     1.8746576012505425       28061696                 14.789008093362527       1000.0                   32                       8.059845924377441        1000.0003051757812       204                      2.920255428762175e-05    -0.1241406798362732      0.0035014082677662373    -0.0003320277901366353   0.002440929412841797     
6900                     1.888321980436643        28266496                 13.4720321344142         1000.0                   32                       8.706787109375           1000.0003051757812       204                      3.312551052658819e-05    -0.11507314443588257     0.003392074489966035     -0.0001704326568869874   0.0025752049405127764    
6950                     1.9019836326440176       28471296                 16.719030163160248       1000.0                   32                       9.308472633361816        1000.0003051757812       204                      4.0033326513366774e-05   -0.05453615263104439     0.00412564305588603      -3.7357036489993334e-05  0.002854446414858103     
7000                     1.9156272631883622       28676096                 17.628753044709512       1000.0                   32                       9.198460578918457        1000.0003051757812       204                      3.284540434833616e-05    -0.10754712671041489     0.004561430774629116     0.00012088857329217717   0.002564885187894106     
7050                     1.9292831427521175       28880896                 16.939217264302982       1000.0                   32                       9.133437156677246        1000.0003051757812       204                      3.5255608963780105e-05   -0.1423424631357193      0.0028521555941551924    -0.00032187605393119156  0.0026509591843932867    
7100                     1.942884874675009        29085696                 14.691475043607056       1000.0                   32                       9.295538902282715        1000.0003051757812       204                      3.006308907060884e-05    -0.13588327169418335     0.0047507258132100105    -0.00021898208069615066  0.002480214461684227     
7150                     1.9565118449264103       29290496                 16.970756433009143       1000.0                   32                       8.956560134887695        1000.0003051757812       204                      3.775650111492723e-05    -0.0525502935051918      0.0031841702293604612    -0.00025416980497539043  0.0027636121958494186    
7200                     1.9700814585553275       29495296                 10.483407262275609       1000.0                   32                       8.957357406616211        1000.0003051757812       204                      3.13034797727596e-05     -0.11830658465623856     0.0035892315208911896    7.193078636191785e-05    0.002504900796338916     
7250                     1.9837560647063786       29700096                 17.414597437699477       1000.0                   32                       8.97779655456543         1000.0003051757812       204                      3.0554598197340965e-05   -0.07532574981451035     0.003789483569562435     -0.0001275234972126782   0.002473948523402214     
7300                     1.9973143004046545       29904896                 17.495526490709345       1000.0                   32                       10.062070846557617       1000.0003051757812       204                      4.0331600757781416e-05   -0.08749907463788986     0.002719106385484338     0.00037184273242019117   0.002839859342202544     
7350                     2.0109336617920133       30109696                 11.341950638293952       1000.0                   32                       9.091734886169434        1000.0003051757812       204                      3.729232048499398e-05    -0.091347336769104       0.0036680458579212427    0.000573934696149081     0.0027887264732271433    
7400                     2.0245605650213028       30314496                 17.244866091362272       1000.0                   32                       9.068683624267578        1000.0003051757812       204                      3.6786685086553916e-05   -0.09725788235664368     0.0033533673267811537    -0.0002899248502217233   0.002746682148426771     
7450                     2.0381973474555544       30519296                 17.386000064208858       1000.0                   32                       9.127520561218262        1000.0003051757812       204                      3.621256473707035e-05    -0.09360777586698532     0.003454453544691205     -9.546235378365964e-05   0.0026938598603010178    
7500                     2.051743383076456        30724096                 17.562415959066207       1000.0                   32                       9.41481876373291         1000.0003051757812       204                      3.255407136748545e-05    -0.12396477162837982     0.0035741659812629223    -0.00011438722140155733  0.002552001504227519     
7550                     2.0654030184613332       30928896                 11.701089675689001       1000.0                   32                       9.109066009521484        1000.0003051757812       204                      2.928027606685646e-05    -0.09044692665338516     0.0038580619730055332    9.614549344405532e-05    0.0024647286627441645    
7600                     2.0789797712696925       31133696                 15.019887330873058       1000.0                   32                       8.47869873046875         1000.0003051757812       204                      3.231977461837232e-05    -0.06582102179527283     0.003135048085823655     0.0001743675529723987    0.0025436491705477238    
7650                     2.0926500689321093       31338496                 16.251875177802887       1000.0                   32                       9.188339233398438        1000.0003051757812       204                      4.081958832102828e-05    -0.05727594345808029     0.004024595022201538     0.00013919276534579694   0.002871154109016061     
7700                     2.1063076102733613       31543296                 16.50768354791606        1000.0                   32                       9.506478309631348        1000.0003051757812       204                      3.670587466331199e-05    -0.09340427815914154     0.0033765181433409452    0.0001342914329143241    0.0027121538296341896    
7750                     2.1199067628383634       31748096                 16.92696283669097        1000.0                   32                       9.176057815551758        1000.0003051757812       204                      3.3298536436632276e-05   -0.15194116532802582     0.0041679623536765575    -7.10606764187105e-05    0.002584823640063405     
7800                     2.1335081767373616       31952896                 16.72738811277017        1000.0                   32                       9.161768913269043        1000.0003051757812       204                      2.74504618573701e-05     -0.09582462906837463     0.0036392102483659983    -7.647689926670864e-05   0.002347393427044153     
7850                     2.1470707135068046       32157696                 16.280285530994373       1000.0                   32                       9.478989601135254        1000.0003051757812       204                      3.3848533348646015e-05   -0.04723777249455452     0.003922833129763603     -0.00015705593978054821  0.00260523590259254      
7900                     2.1606498312950135       32362496                 15.787423351471972       1000.0                   32                       9.540986061096191        1000.0003051757812       204                      3.9066904719220474e-05   -0.0827091634273529      0.0037991907447576523    -0.0002518676919862628   0.002793823601678014     
7950                     2.1742930705679786       32567296                 16.430194404449015       1000.0                   32                       10.16809368133545        1000.0003051757812       204                      3.182137879775837e-05    -0.1061282604932785      0.003645018208771944     6.318133819149807e-05    0.002529735444113612     
8000                     2.187907122108671        32772096                 15.602199253406813       1000.0                   32                       10.002951622009277       1000.0003051757812       204                      3.663466122816317e-05    -0.12157316505908966     0.0028864650521427393    -4.9123595090350136e-05  0.002710330532863736     
8050                     2.20149190445741         32976896                 15.312228839956795       1000.0                   32                       9.554311752319336        1000.0003051757812       204                      3.7386107578640804e-05   -0.09377835690975189     0.0027830260805785656    0.0001167840018752031    0.002746341982856393     
8100                     2.2150833810038035       33181696                 17.86163552849456        1000.0                   32                       9.847185134887695        1000.0003051757812       204                      3.254041075706482e-05    -0.14091511070728302     0.0027502437587827444    -0.0002215327403973788   0.0025501539930701256    
8150                     2.2286349538962047       33386496                 17.949289910189748       1000.0                   32                       9.748334884643555        1000.0003051757812       204                      3.630194260040298e-05    -0.1189974844455719      0.0038637546822428703    0.0002539471897762269    0.002699604956433177     
8200                     2.242196256319682        33591296                 18.697415198210876       1000.0                   32                       9.873991012573242        1000.0003051757812       204                      3.74027258658316e-05     -0.11521394550800323     0.004098714794963598     -0.00023299307213164866  0.002745093312114477     
8250                     2.2557589470677906       33796096                 19.181667698256405       1000.0                   32                       9.463006973266602        1000.0003051757812       204                      3.418659616727382e-05    -0.09264487773180008     0.003216918557882309     -0.00011848448048112914  0.0026157321408391       
8300                     2.2693778320153553       34000896                 19.203673254076172       1000.0                   32                       10.368121147155762       1000.0003051757812       204                      3.559189281077124e-05    -0.13421691954135895     0.0036061108112335205    -0.0002256223961012438   0.002668745582923293     
8350                     2.2829772337940004       34205696                 16.75263821601204        1000.0                   32                       10.846532821655273       1000.0003051757812       204                      4.347858703113161e-05    -0.09646172821521759     0.0030619364697486162    -6.277061766013503e-05   0.0029526648577302694    
8400                     2.29657209859954         34410496                 15.790614448337248       1000.0                   32                       10.715660095214844       1000.0003051757812       204                      4.048754999530502e-05    -0.09884755313396454     0.003670431673526764     -9.556255827192217e-05   0.0028567782137542963    
8450                     2.3102150438891518       34615296                 15.51234346465462        1000.0                   32                       10.4937162399292         1000.0003051757812       204                      3.995971928816289e-05    -0.10921144485473633     0.0031687438022345304    0.00015010061906650662   0.002829593839123845     
8500                     2.3237796902656553       34820096                 15.232200589823641       1000.0                   32                       10.654991149902344       1000.0003051757812       204                      3.4923032217193395e-05   -0.12140778452157974     0.003978987690061331     -0.00027516137924976647  0.0026476080529391766    
8550                     2.3373872134420606       35024896                 15.459686772564183       1000.0                   32                       10.322649955749512       1000.0003051757812       204                      3.46415581589099e-05     -0.10857132822275162     0.004132079426199198     -0.0002337582118343562   0.0026490308810025454    
8600                     2.3509635674291185       35229696                 17.36194024488006        1000.0                   32                       10.035237312316895       1000.0003051757812       204                      3.1694456993136555e-05   -0.13616086542606354     0.003981349058449268     -8.73931057867594e-05    0.0025192289613187313    
8650                     2.3645735916164186       35434496                 18.030454960282917       1000.0                   32                       9.94544506072998         1000.0003051757812       204                      3.2001851650420576e-05   -0.08539928495883942     0.003329675178974867     7.499057392124087e-05    0.002533283783122897     
8700                     2.378238118092219        35639296                 17.4002527942925         1000.0                   32                       10.219803810119629       1000.0003051757812       204                      5.2851057262159884e-05   -0.0482284314930439      0.0028595130424946547    0.00013267277972772717   0.003267447231337428     
8750                     2.3917948230107626       35844096                 18.071302358031062       1000.0                   32                       11.813666343688965       1000.0003051757812       204                      4.2445914004929364e-05   -0.07682976126670837     0.002387838438153267     -2.4463419322273694e-05  0.0029184571467339993    
8800                     2.4054254131184685       36048896                 17.927031163692263       1000.0                   32                       11.1670560836792         1000.0003051757812       204                      5.23768576385919e-05     -0.0698792114853859      0.0027114085387438536    0.0002547892217990011    0.0032422097865492105    
8850                     2.418977012435595        36253696                 19.567434185265274       1000.0                   32                       11.063003540039062       1000.0003051757812       204                      4.1653493099147454e-05   -0.0683385580778122      0.0022149619180709124    -0.00012866086035501212  0.0028867621440440416    
8900                     2.4326380709144804       36458496                 20.693225531002852       1000.0                   32                       10.2418794631958         1000.0003051757812       204                      4.0275299397762865e-05   -0.07896898686885834     0.003554146271198988     0.0003937091969419271    0.002842503832653165     
8950                     2.4462302770879534       36663296                 20.24271060861608        1000.0                   32                       9.72193431854248         1000.0003051757812       204                      4.3523974454728886e-05   -0.05129361152648926     0.003296645125374198     3.420417124289088e-05    0.002959145698696375     
9000                     2.45980644789007         36868096                 19.64188480505326        1000.0                   32                       10.1776123046875         1000.0003051757812       204                      4.877799074165523e-05    -0.09020920097827911     0.0028183339163661003    0.00011206814087927341   0.0031344876624643803    
9050                     2.4733877095248964       37072896                 18.797768044771466       1000.0                   32                       10.040279388427734       1000.0003051757812       204                      3.760744584724307e-05    -0.11836626380681992     0.0026781538035720587    -0.00014979364641476423  0.002750494983047247     
9100                     2.486963453822666        37277696                 16.533378953718533       1000.0                   32                       9.744826316833496        1000.0003051757812       204                      4.019249900011346e-05    -0.09338085353374481     0.0030408683232963085    1.5017167243058793e-05   0.0028387033380568027    
9150                     2.5006869265768263       37482496                 13.766963154205135       1000.0                   32                       9.53439712524414         1000.0003051757812       204                      4.371514296508394e-05    -0.11142345517873764     0.004141574259847403     -0.00020254889386706054  0.0029608302284032106    
9200                     2.5143140489525266       37687296                 17.438614789695205       1000.0                   32                       10.893322944641113       1000.0003051757812       204                      4.193811764707789e-05    -0.1199997141957283      0.0024048855993896723    -0.00018035335233435035  0.0028977554757148027    
9250                     2.527894761164983        37892096                 15.673972852175849       1000.0                   32                       10.466514587402344       1000.0003051757812       204                      4.36207301390823e-05     -0.09513218700885773     0.0029956549406051636    -4.556612475425936e-05   0.0029598339460790157    
9300                     2.54145181245274         38096896                 18.55278936327186        1000.0                   32                       11.105717658996582       1000.0003051757812       204                      5.116662578075193e-05    -0.07295073568820953     0.0027514752000570297    -0.000132073721033521    0.003200739622116089     
9350                     2.5551026518477333       38301696                 17.35545853183597        1000.0                   32                       10.18875503540039        1000.0003051757812       204                      3.583120633265935e-05    -0.13844522833824158     0.003008403116837144     1.3374930858844891e-05   0.002679263474419713     
9400                     2.568719007306629        38506496                 16.371511744659458       1000.0                   32                       9.051196098327637        1000.0003051757812       204                      4.182839984423481e-05    -0.07155962288379669     0.0038168549071997404    2.2893058485351503e-05   0.0028950818814337254    
9450                     2.5821742226680118       38711296                 17.796276461100604       1000.0                   32                       9.751836776733398        1000.0003051757812       204                      4.5080283598508686e-05   -0.11176721006631851     0.002641824772581458     -0.0003331731422804296   0.0030366743449121714    
9500                     2.5957261232535043       38916096                 16.640748526516212       1000.0                   32                       10.53179931640625        1000.0003051757812       204                      6.733262853231281e-05    -0.06997258961200714     0.0013882608618587255    -0.000706464343238622    0.003658898174762726     
9550                     2.609344692693816        39120896                 15.528416226775969       1000.0                   32                       11.670016288757324       1000.0003051757812       204                      6.600405322387815e-05    -0.06453018635511398     0.002471338026225567     0.0001931970618898049    0.0036434263456612825    
9600                     2.622909099128511        39325696                 15.457797285403093       1000.0                   32                       11.66123104095459        1000.0003051757812       204                      0.00013853238488081843   -0.0681343823671341      0.0011849194997921586    8.698050805833191e-05    0.005279959179461002     
9650                     2.636486376457744        39530496                 5.160389177600155        1000.0                   32                       11.556539535522461       1000.0003051757812       204                      0.0001865730300778523    -0.09532983601093292     0.0012653209269046783    -8.626439375802875e-05   0.0061444551683962345    
9700                     2.6500235448943243       39735296                 11.202826683158914       1000.0                   32                       11.180604934692383       1000.0003051757812       204                      0.00029031356098130345   -0.01624509133398533     0.0010761378798633814    0.0009404594311490655    0.007708222605288029     
9750                     2.663669172856543        39940096                 15.516411106753367       1000.0                   32                       9.512221336364746        1000.0003051757812       204                      5.348076956579462e-05    -0.12758807837963104     0.002426047110930085     -0.0004459965566638857   0.003264458617195487     
9800                     2.6773144791523618       40144896                 15.92886970764016        1000.0                   32                       9.787257194519043        1000.0003051757812       204                      6.11734576523304e-05     -0.0028397850692272186   0.002824261086061597     0.00018582552729640156   0.0035028737038373947    
9850                     2.6908914795186782       40349696                 16.7073801347464         1000.0                   32                       11.346782684326172       1000.0003051757812       204                      6.140270124888048e-05    -0.08518119156360626     0.0015396480448544025    -0.0004915657336823642   0.0034923418425023556    
9900                     2.7044098942809636       40554496                 17.24936800392743        1000.0                   32                       8.672298431396484        1000.0003051757812       204                      4.835622166865505e-05    -0.0704130306839943      0.002802362199872732     0.0001309464278165251    0.003116058185696602     
9950                     2.7180727336804074       40759296                 16.226553340998912       1000.0                   32                       8.80080795288086         1000.0003051757812       204                      4.637251913663931e-05    -0.040452659130096436    0.0029907694552093744    0.0003221207589376718    0.003046894446015358     
10000                    2.7316930563582313       40964096                 16.19304148454144        1000.0                   32                       8.616729736328125        1000.0003051757812       204                      5.2020670409547165e-05   -0.056368637830019       0.0022121171932667494    0.0002632920222822577    0.003233931725844741     
10050                    2.7452834720081754       41168896                 14.83561291760341        1000.0                   32                       8.763282775878906        1000.0003051757812       204                      5.186536509427242e-05    -0.10623051971197128     0.0025267815217375755    -0.0005382081726565957   0.003267068648710847     
10100                    2.758969442182117        41373696                 14.931435980112473       1000.0                   32                       8.930511474609375        1000.0003051757812       204                      5.2583774959202856e-05   -0.029965337365865707    0.002111786277964711     7.265104068210348e-05    0.0032464652322232723    
10150                    2.772569795979394        41578496                 11.847319609961763       1000.0                   32                       9.783110618591309        1000.0003051757812       204                      4.808350786333904e-05    -0.1263841837644577      0.002645242726430297     -0.0002579732390586287   0.003147847019135952     
10200                    2.786173982620239        41783296                 11.069766437911156       1000.0                   32                       9.798696517944336        1000.0003051757812       204                      0.00010689822374843061   -0.032011840492486954    0.002425846876576543     -0.0005686336662620306   0.004633708391338587     
10250                    2.7997565448284147       41988096                 8.27586018058938         1000.0                   32                       8.949536323547363        1000.0003051757812       204                      8.042843546718359e-05    -0.07617571949958801     0.0025642002001404762    2.1388968889368698e-05   0.004017957486212254     
10300                    2.813387284874916        42192896                 11.747633179799731       1000.0                   32                       10.06801700592041        1000.0003051757812       204                      5.656223220285028e-05    -0.04678182676434517     0.0016151722520589828    0.0006849238416180015    0.003353725653141737     
10350                    2.827032780514823        42397696                 12.787904379989616       1000.0                   32                       10.34243106842041        1000.0003051757812       204                      4.798885129275732e-05    -0.10257378965616226     0.002476721303537488     -0.00033021721174009144  0.0030991858802735806    
10400                    2.8406438471873603       42602496                 13.138809040963602       1000.0                   32                       9.72206974029541         1000.0003051757812       204                      7.606128201587126e-05    -0.007699158042669296    0.0026655360125005245    0.0006197708426043391    0.003933580592274666     
10450                    2.854267622563574        42807296                 15.495967854411255       1000.0                   32                       11.187824249267578       1000.0003051757812       204                      5.907164086238481e-05    -0.06545773148536682     0.0014692547265440226    -0.0005258038872852921   0.003520031226798892     
10500                    2.8678226068284776       43012096                 13.737970699934706       1000.0                   32                       10.79726791381836        1000.0003051757812       204                      5.347941259969957e-05    -0.07410772144794464     0.0020920063834637403    -0.00025572406593710184  0.003312052460387349     
10550                    2.881465567217933        43216896                 13.737646472531821       1000.0                   32                       11.700078010559082       1000.0003051757812       204                      7.658847607672215e-05    -0.07896996289491653     0.0008500987314619124    2.5518051188555546e-05   0.003918216098099947     
10600                    2.895362368623416        43421696                 11.534897198323733       1000.0                   32                       11.758214950561523       1000.0003051757812       204                      0.00017181708244606853   -0.03305909037590027     0.0018807940650731325    -6.596390448976308e-05   0.005904745776206255     
10650                    2.9089409332142937       43626496                 12.16196946029181        1000.0                   32                       10.88215446472168        1000.0003051757812       204                      6.675204349448904e-05    -0.07925863564014435     0.0016437616432085633    4.592209370457567e-05    0.0036568762734532356    
10700                    2.9225874376296996       43831296                 12.158849521096931       1000.0                   32                       11.732043266296387       1000.0003051757812       204                      0.00032245964393951      -0.0049294400960206985   0.0012957127764821053    0.0017309964168816805    0.008172191679477692     
10750                    2.936215152144432        44036096                 11.969003160799222       1000.0                   32                       11.907244682312012       1000.0003051757812       204                      0.00010415430006105453   -0.06262212991714478     0.0015282912645488977    0.0008131273207254708    0.004567062947899103     
10800                    2.949824261797799        44240896                 12.720822812601783       1000.0                   32                       11.921087265014648       1000.0003051757812       204                      0.00014080065011512488   -0.03242827579379082     0.0012099880259484053    -6.938708975212649e-05   0.005324761848896742     
10850                    2.9634932927952873       44445696                 2.0204713069573144       1000.0                   32                       10.55432415008545        1000.0003051757812       204                      6.18315752944909e-05     -0.012892864644527435    0.008232587948441505     0.0001454436860512942    0.0035318145528435707    
10900                    2.977045598692364        44650496                 13.704127962022838       1000.0                   32                       6.648037433624268        1000.0003051757812       204                      5.047890590503812e-05    -0.06518445909023285     0.0019925828091800213    8.338751649716869e-05    0.0031892871484160423    
10950                    2.9905408087703917       44855296                 14.027527450564431       1000.0                   32                       7.171352386474609        1000.0003051757812       204                      4.460595300770365e-05    -0.078816257417202       0.0025578364729881287    -3.574834772734903e-05   0.0030000312253832817    
11000                    3.0040945541858672       45060096                 8.003542163438965        1000.0                   32                       7.581119060516357        1000.0003051757812       204                      3.4441098250681534e-05   -0.06430000066757202     0.0033871850464493036    -0.00015714515757281333  0.002632934832945466     
11050                    3.0177006720172033       45264896                 2.838216872729624        1000.0                   32                       7.039012432098389        1000.0003051757812       204                      2.998919262608979e-05    -0.1040249764919281      0.0035408332478255033    5.9556346968747675e-05   0.0024561097379773855    
11100                    3.0313344360060164       45469696                 11.228014576996554       1000.0                   32                       7.340977668762207        1000.0003051757812       204                      2.7261823561275378e-05   -0.17052793502807617     0.004503833595663309     -7.104676114977337e-06   0.0023375104647129774    
11150                    3.0449522713157866       45674496                 15.444404653904297       1000.0                   32                       7.407794952392578        1000.0003051757812       204                      3.1059826142154634e-05   -0.09744222462177277     0.003560419427230954     0.0004061697982251644    0.002492575440555811     
11200                    3.0586129810412723       45879296                 16.76088891098424        1000.0                   32                       7.693239688873291        1000.0003051757812       204                      3.3045678719645366e-05   -0.08637146651744843     0.004120379686355591     0.0001206860106321983    0.0025798226706683636    
11250                    3.072116766505771        46084096                 16.645692850671317       1000.0                   32                       8.392801284790039        1000.0003051757812       204                      4.569497468764894e-05    -0.10805635154247284     0.004332783631980419     -0.000272984936600551    0.0031438854057341814    
11300                    3.0857356606589423       46288896                 17.036283601668075       1000.0                   32                       8.790874481201172        1000.0003051757812       204                      3.165717498632148e-05    -0.07833598554134369     0.004475974012166262     -0.00011814614845206961  0.0025213256012648344    
11350                    3.0993406995137533       46493696                 16.778822555329107       1000.0                   32                       8.369194030761719        1000.0003051757812       204                      3.360091432114132e-05    -0.1275135576725006      0.003725063754245639     -1.5814355720067397e-05  0.0025957715697586536    
11400                    3.112971790300475        46698496                 17.086371566206537       1000.0                   32                       9.57798957824707         1000.0003051757812       204                      3.1995099561754614e-05   -0.09659270197153091     0.0037172490265220404    -6.185752135934308e-05   0.0025311571080237627    
11450                    3.126593294408586        46903296                 17.286903021914213       1000.0                   32                       9.741869926452637        1000.0003051757812       204                      3.316774746053852e-05    -0.10526266694068909     0.004049036186188459     -0.00013484779628925025  0.0025846592616289854    
11500                    3.140200052724944        47108096                 17.343641265753313       1000.0                   32                       9.69643497467041         1000.0003051757812       204                      3.897520946338773e-05    -0.051680099219083786    0.0034734082873910666    3.067005309276283e-05    0.0028022523038089275    
11550                    3.153737011154493        47312896                 17.379070027531043       1000.0                   32                       9.470063209533691        1000.0003051757812       204                      3.3231339330086485e-05   -0.05465579405426979     0.0033853237982839346    -6.310056778602302e-05   0.002599837491288781     
11600                    3.167377653121948        47517696                 17.428279084106244       1000.0                   32                       9.890459060668945        1000.0003051757812       204                      4.885043381364085e-05    -0.11638914048671722     0.003307421924546361     -0.0004718737618532032   0.0031341901049017906    
